time;p_scr
2026-03-17T18:40:33.620675;0.1496
2026-03-17T19:02:57.288812;0.9773
2026-03-18T22:05:09.974119;0.3044
2026-03-25T14:17:50.247858;0.1186
2026-03-25T18:41:44.339348;0.4348
2026-03-27T21:57:22.443310;0.1496
2026-04-05T17:59:14.373999;0.0067
2026-04-24T00:24:58.956505;0.0063
2026-04-24T00:26:25.918104;0.9975
