time;p_scr
2026-03-17T18:41:14.091901;0.2785
2026-03-18T22:05:18.001331;0.3337
2026-03-20T12:17:28.308876;0.2932
2026-03-21T22:51:06.525684;0.338
2026-03-23T18:35:15.446344;0.316
2026-03-26T13:13:40.817628;0.0101
2026-03-27T21:54:22.637131;0.048
2026-04-06T15:50:58.205623;0.0013
2026-04-06T15:52:23.519388;0.9959
2026-04-22T22:31:19.564824;0.001
2026-04-30T20:08:16.293968;0.0048
2026-05-01T21:00:33.767587;0.1315
