time;p_scr
2026-03-17T18:41:09.022141;0.1067
2026-03-17T19:03:34.549747;0.0762
2026-03-17T19:14:09.426861;0.9769
2026-03-18T22:15:17.903025;0.2075
2026-03-20T12:16:50.172073;0.1956
2026-03-21T12:59:28.155932;0.3268
2026-03-21T16:33:07.922716;0.7937
2026-03-23T18:33:04.039234;0.2688
2026-03-25T16:51:49.837396;0.3167
2026-04-02T18:03:16.700997;0.0047
2026-04-07T19:27:39.710446;0.0151
2026-04-08T19:25:54.469723;0.1696
2026-04-30T20:04:18.783440;0.0032
2026-05-14T22:58:26.504378;0.0084
