time;p_scr
2026-03-19T14:59:15.414107;0.0
2026-03-19T14:59:43.264441;0.0
2026-03-19T15:01:00.695425;0.9991
2026-03-25T14:17:43.196691;0.0772
2026-03-26T13:09:10.159637;0.0009
2026-03-27T21:51:12.159670;0.0
2026-04-02T18:01:16.730746;0.0011
2026-04-22T22:33:30.145206;0.0006
2026-05-01T21:05:41.584827;0.0
2026-05-01T21:05:46.912943;0.0
2026-05-14T22:57:38.678206;0.0001
2026-05-14T22:58:18.979875;0.9977
2026-05-24T00:22:40.471267;0.002
