time;p_scr
2026-03-18T21:07:24.838765;0.4815
2026-03-19T11:04:59.941551;0.2138
2026-03-19T11:20:03.559461;0.9897
2026-03-19T23:19:06.255273;0.758
2026-03-25T16:52:26.773337;0.4311
2026-03-26T13:13:56.209929;0.1007
2026-03-27T21:42:20.226677;0.3781
2026-04-07T19:27:36.738316;0.0247
2026-04-07T19:28:08.709078;0.9993
2026-04-30T20:03:14.368085;0.0326
