time;p_scr
2026-03-27T21:55:28.957932;0.0
2026-03-27T21:55:40.938254;0.0
2026-03-27T21:56:05.719443;0.0
2026-03-27T21:56:28.634322;0.9993
2026-04-05T17:58:13.310318;0.0005
2026-04-12T22:40:54.626677;0.0
2026-04-12T22:41:16.509721;0.9987
2026-04-24T00:25:21.530750;0.0019
2026-04-24T00:26:23.295795;0.9977
2026-05-12T17:30:45.130244;0.0077
2026-05-14T22:56:07.172096;0.0009
2026-05-14T22:57:45.139965;0.0001
