time;p_scr
2026-03-19T23:18:26.714578;0.646
2026-03-21T22:49:52.704633;0.3601
2026-03-23T18:33:38.443197;0.1861
2026-03-24T15:46:36.708371;0.601
2026-03-27T21:45:25.895787;0.2241
2026-03-30T13:02:48.076914;0.0544
2026-04-07T19:28:34.173288;0.057
2026-04-12T22:40:57.952043;0.1161
2026-05-01T20:57:29.625114;0.0079
2026-05-20T16:46:35.451546;0.0168
