time;p_scr
2026-03-17T19:13:51.567148;0.58
2026-03-18T22:15:40.262192;0.5227
2026-03-24T15:48:10.442353;0.2667
2026-04-02T18:00:50.333945;0.0075
2026-04-08T19:25:59.149462;0.0169
2026-04-12T22:41:29.146956;0.0339
2026-04-30T20:02:59.395123;0.0052
2026-04-30T20:03:31.354008;0.0025
2026-04-30T20:04:22.784951;0.9981
2026-05-14T22:56:18.114766;0.0055
2026-05-14T22:57:27.047330;0.9976
